#timestamp x y z q_x q_y q_z q_w
127.158333 -0.078048231551173 -0.046390327728426 0.057502998732023 0.055608990394130 -0.000167810415799 -0.000415110389549 0.998452522511902
127.169167 -0.078061786384093 -0.047980687844504 0.057161842126915 0.056183478458166 -0.000366350975822 -0.000165300288709 0.998420380005899
127.179277 -0.076109010938289 -0.046928493145786 0.059123405608257 0.055522440292499 0.000095612883452 -0.000453599474879 0.998457331952480
127.187767 -0.077035313286787 -0.048635600969816 0.060100726549150 0.055410011079320 -0.000375270709622 -0.000531842491908 0.998463473036272
127.199652 -0.077072949763210 -0.049006798096967 0.060008613468125 0.058103011804854 0.000108097684896 -0.000105839483948 0.998310581498616
127.209633 -0.077050463626441 -0.050921297435115 0.057762104791733 0.057000095365352 0.000668095610247 -0.000456071767725 0.998373845197852
127.219620 -0.078013376777773 -0.056078589592232 0.057800860449949 0.058834954191414 0.000845701423830 -0.000298225189721 0.998267320919671
127.228259 -0.079553274686741 -0.058317574940585 0.060683670682744 0.054504055895234 0.000108954560635 -0.000811172239593 0.998513213743051
127.239595 -0.079432400056912 -0.061192710469980 0.059409195006608 0.056926741617504 0.000194086659104 0.000620590626525 0.998378146438744
127.249580 -0.078863406731942 -0.062039416623917 0.060123219468166 0.054523370652821 -0.000831266635272 -0.000435162964091 0.998512053848944
127.257420 -0.079122284271342 -0.060387311549397 0.060407787220307 0.057580499236572 -0.000051725709246 -0.000115637429613 0.998340858655053
127.269548 -0.079562881277114 -0.062468540119500 0.058075707162312 0.056898203537469 -0.000100976748708 -0.000415712957730 0.998379893337525
127.279531 -0.079361825226411 -0.060425722396103 0.056176214716826 0.054705334938500 -0.000339288257276 -0.000236553717098 0.998502456308992
127.286568 -0.077937287117549 -0.061523333111529 0.056213207038410 0.055882426283725 0.000080823296149 -0.001045260632735 0.998436805877295
127.299498 -0.077589298639679 -0.062104162525891 0.055844601405617 0.057810329929477 0.000234112238736 -0.000260564005921 0.998327522935890
127.309485 -0.077545313376386 -0.062858890316239 0.056080821304053 0.055170976572251 0.000134487764552 -0.000533876539870 0.998476770001662
127.319346 -0.077521173433216 -0.062880875509930 0.056449000120909 0.057210007084444 0.000440090378547 0.000079669631412 0.998362066117605
127.329454 -0.077650747640080 -0.065432867136567 0.056036131468139 0.057491234599805 0.000289907121606 -0.000361407507963 0.998345903623924
127.339441 -0.077770769822419 -0.061600938164416 0.056614269159168 0.058851221821041 -0.000021960404143 0.000320876334406 0.998266712981203
127.349411 -0.077656121260782 -0.063876921640395 0.057252823431017 0.057750236459886 -0.000553435487705 -0.000599264560083 0.998330729157417
127.355639 -0.078557942436965 -0.064869172630208 0.057072680629531 0.056686515995883 0.000750618423682 0.000448554801160 0.998391643732471
127.369395 -0.078080010502760 -0.065731489311615 0.054750727542353 0.053125957324944 -0.000833031652836 0.000001253162348 0.998587471739460
127.378828 -0.078929215449277 -0.064375281037586 0.054682105373971 0.055490995411020 -0.000237523356920 -0.000164216108967 0.998459145906343
127.385446 -0.079207912544104 -0.065052991867527 0.054307606853187 0.055730642421274 0.000191740647307 0.000207119458503 0.998445800147595
127.399353 -0.078456559821541 -0.065231576781790 0.053835523168169 0.055853501591938 -0.000009321269577 -0.000146835737174 0.998438963939361
127.408263 -0.079150438274640 -0.065640362546214 0.053617939184948 0.054945729306431 -0.000236166528932 -0.000172640770537 0.998489299517789
127.419325 -0.078465605305306 -0.065960638760811 0.053461678134980 0.056549373397700 -0.000086210512651 -0.000369072910048 0.998399731931688
127.429282 -0.078968682648409 -0.068184310393523 0.053273823625811 0.056767626415571 0.000765696865063 -0.000230114634010 0.998387097946840
127.439288 -0.079004652254920 -0.069417481292083 0.054178005014144 0.059140519768879 0.001202563816243 -0.000202492594570 0.998248922743465
127.448927 -0.079488337458519 -0.072170015628017 0.056779200392542 0.056121886254661 -0.000091258957305 -0.000086732756807 0.998423916997412
127.454320 -0.081041554007178 -0.072632456982237 0.057389279949061 0.053533349446160 0.000756878751724 0.000330481536983 0.998565720628136
127.469650 -0.080507919644948 -0.074418257669419 0.057753908239665 0.055008057185391 -0.000958868837010 0.000290915989568 0.998485407796796
127.477614 -0.079800514275712 -0.071455900513958 0.057203588302216 0.058796507434735 -0.000244910426843 0.000195594760771 0.998269939683177
127.489621 -0.079998283958884 -0.073677432832973 0.055585564179779 0.059574681620546 -0.000233487760877 -0.000235643418267 0.998223796182730
127.499605 -0.079578455003862 -0.070149129080426 0.056564632693230 0.055056866564959 -0.000364936777302 -0.000306126698460 0.998483106793323
127.507015 -0.080482786001364 -0.071192243392222 0.056364161420913 0.054864866513543 -0.000484485077157 -0.000668158414323 0.998493447780705
127.519568 -0.078789505856173 -0.070117647820288 0.055992600236038 0.056410439746202 -0.000054604537976 -0.000466929619492 0.998407552697153
127.529555 -0.078922187857588 -0.067659052285251 0.056892205367653 0.053198788131283 0.000577279003969 -0.000109416725720 0.998583769004032
127.539510 -0.078917400466914 -0.067419992762250 0.056911424541582 0.056763389322326 0.000265756911190 0.000010394779474 0.998387623570053
127.549521 -0.078041054855918 -0.068926988741657 0.055300735084162 0.053840451249071 -0.000078813926062 -0.000563683369385 0.998549388792925
127.559504 -0.077432910279947 -0.067409793036904 0.055011694922286 0.054804580691339 0.000167784739682 -0.000030394281237 0.998497085053190
127.569491 -0.076861151585648 -0.069330509816774 0.055114572126039 0.057536133195015 -0.000811437328238 0.000410798925980 0.998343010287884
127.576127 -0.077867158571595 -0.068173921665356 0.054365988003904 0.057804574700384 -0.000016912667104 0.000296523534915 0.998327873462153
127.589458 -0.077791372766761 -0.069768634589386 0.052871513128682 0.057527821865822 -0.000590720294758 -0.000107712256786 0.998343722952662
127.599316 -0.077132975888378 -0.068986577917987 0.052631688794404 0.054291048354820 -0.000381030754776 -0.000414418357970 0.998524994750520
127.605879 -0.077512932560622 -0.070791944439229 0.052976459378616 0.054548400564227 0.000202403266643 -0.001031337645276 0.998510574491561
127.619405 -0.078604229071148 -0.070639826969288 0.054130789392796 0.056978080807311 0.000017711225716 0.000257338733352 0.998375396216577
127.628541 -0.078930171898015 -0.072646913670282 0.055536274544632 0.054607471188261 0.000109415903744 0.000023452074468 0.998507892592035
127.639322 -0.078997432129398 -0.073971527861660 0.055215815973326 0.055142660964726 0.000454505044232 -0.000045134368523 0.998478381503469
127.649354 -0.078912547506379 -0.073148025486366 0.053926598796137 0.061194805020587 0.000894103927402 -0.000216838575492 0.998125417669390
127.659343 -0.080946531886799 -0.076815771235553 0.053875492937339 0.058600303959419 0.000565294742890 0.000180283119787 0.998281349277706
127.669305 -0.082176948532302 -0.079736519682130 0.056169588877895 0.054817266877013 -0.000053537736823 -0.000418383288757 0.998496314135046
127.674795 -0.084052523257049 -0.077973001197075 0.056530322436367 0.052381040852910 0.001692768504523 -0.000114051770037 0.998625729733694
127.689300 -0.084314550602802 -0.079859596095389 0.056072749446758 0.054789439045773 -0.001164370964419 0.000362913915332 0.998497185726029
127.697956 -0.084468574144757 -0.078000386534435 0.056013325206396 0.056203132084218 -0.000383820195599 0.000196285693148 0.998419261682141
127.709263 -0.084678974081434 -0.079756021831844 0.055085573054999 0.057090929613929 -0.000000339460514 0.000294681011201 0.998368939279867
127.719646 -0.084185146412647 -0.076338265800531 0.054889629821055 0.056008248644007 -0.000284849474909 0.000330231707852 0.998430210826791
127.727459 -0.084833292656091 -0.077379133898072 0.055874644065991 0.055581440211793 -0.000656515193923 -0.000172859728376 0.998453926133450
127.739611 -0.084289793703066 -0.076753703404627 0.056000189453379 0.055839540876148 0.000345222798295 -0.000141895927936 0.998439685890695
127.749594 -0.084988006921660 -0.076566093193941 0.055931078168570 0.054559884360819 0.000459377404501 -0.000366966004731 0.998510327100771
127.759576 -0.084096577822194 -0.075843635771420 0.056257722451482 0.056880833642141 0.000841286938841 0.000205979169524 0.998380599056816
127.767910 -0.084069663490278 -0.078288670633997 0.056981766853719 0.054266258685020 0.000000682793395 -0.000329759306198 0.998526446533424
127.779543 -0.084140514019765 -0.078642034581903 0.056362916483730 0.056350412331817 0.000248393765912 0.000582113474120 0.998410852542418
127.789527 -0.082796182842960 -0.078698728684443 0.057208103172257 0.055968323975907 -0.000700158779638 0.000193906358672 0.998432280572568
127.796617 -0.082966392399447 -0.077547518165766 0.055655891743876 0.056553305869244 -0.000241216704952 0.000061394485372 0.998399550100300
127.809499 -0.083231740038496 -0.080033397742203 0.053252242018437 0.054936933262700 -0.000283374956980 0.000430596642800 0.998489693311282
127.819484 -0.082575784315481 -0.074579120157814 0.054028370631728 0.054723453284457 -0.000268846204700 -0.000155524720100 0.998501500847348
127.826323 -0.082055569891387 -0.074958359270793 0.053974775413067 0.054299303027384 0.000631969480586 0.000498065743508 0.998524380391302
127.839455 -0.080305430279003 -0.072292949665114 0.054706555620368 0.057240522362008 0.000128709891611 0.000239654166796 0.998360380123015
127.849045 -0.080151736920139 -0.072360731948417 0.055990419302342 0.053198658766346 0.000141434570908 -0.000526928755931 0.998583799712279
127.859429 -0.078891254032945 -0.071533665108178 0.057166155862233 0.061433664741961 0.001121364512837 0.000478223467239 0.998110424091603
127.869415 -0.078859991778747 -0.072900485120476 0.057223805481303 0.062686069666767 0.001169699612298 -0.000174264551662 0.998032593708451
127.879400 -0.080610681504898 -0.073920180949680 0.057535697836752 0.061048384447399 0.000682117540532 0.000294580641315 0.998134531360513
127.889390 -0.082425042628933 -0.075745913851117 0.058193876831648 0.057988411004138 -0.000055917646761 -0.000287038314099 0.998317213450434
127.895431 -0.084238504137022 -0.073589846214407 0.059174672333621 0.054137776082605 0.001154538366015 0.000101397963681 0.998532802646185
127.909363 -0.084106242640732 -0.075989802035133 0.058634139502294 0.055750835290782 -0.000967525756823 0.000350329008385 0.998444182479861
127.918595 -0.084374914268930 -0.072968536086421 0.057983546400045 0.057960131111464 -0.000521600852510 0.000020874473435 0.998318762068684
127.925257 -0.083847729308789 -0.072905459733183 0.057365548181154 0.057828039767153 -0.000191173669955 0.000271887084555 0.998326503377893
127.939308 -0.083582049533770 -0.069601514475630 0.057791971552037 0.056478486631552 -0.000254472224082 0.000312315033409 0.998403735094685
127.947917 -0.083456270214259 -0.070717919445876 0.058327865971233 0.056293878720133 -0.000556834504772 -0.000862256469482 0.998413714683326
127.959278 -0.081684013969047 -0.067699798159436 0.057551205722449 0.054268275470218 0.000650667241251 0.000064766989509 0.998526177280730
127.969268 -0.081298443187493 -0.066781704303838 0.057833834921211 0.054290889286573 0.000725185043154 -0.000411214643931 0.998524814088084
127.979642 -0.082484766809784 -0.068042849771672 0.058665640243066 0.057949776349396 0.000532937175720 0.000086045521616 0.998319353711622
127.988100 -0.082862205656129 -0.069706294102375 0.058259558916982 0.053937491515630 -0.000280560236891 -0.000518693481226 0.998544139861643
127.999607 -0.083560567403857 -0.067999422802012 0.058504186309030 0.051040611307228 0.000629024804353 0.000259286872556 0.998696346791906
128.009589 -0.082563396854677 -0.067486992535828 0.058385581002338 0.056082322775873 -0.000906537165585 0.000400978748283 0.998425655959658
128.017224 -0.083359638030037 -0.063594830259600 0.058851613927295 0.056683025126586 -0.000086354047587 -0.000306450139162 0.998392174094824
128.029553 -0.083266106800404 -0.064939685937971 0.058071483001784 0.054901597844203 -0.000287593507291 0.000291234475687 0.998491686007755
128.039536 -0.082915309222713 -0.062933244253227 0.056687181737366 0.054530315239490 -0.000362231638973 -0.000166618147864 0.998512035854609
128.046774 -0.082420174048205 -0.063275261917544 0.056129612067892 0.054530260113371 0.000106868338295 -0.000040887079842 0.998512111914209
128.059503 -0.080568273425682 -0.061912748104246 0.055451363281753 0.056143746239443 0.000335660306750 -0.000031676526175 0.998422639009633
128.069439 -0.080616970038483 -0.063431283271343 0.056325624239987 0.052376619809141 0.000286644621037 -0.000035124574763 0.998627361080446
128.079466 -0.079330306055110 -0.062075291088465 0.056236101797595 0.056578837962932 0.000411183819623 -0.000049306041835 0.998398048671744
128.089452 -0.079708069053479 -0.062253554842076 0.055977606054438 0.059792322380759 0.000822795911109 -0.000629454246444 0.998210300977984
128.099434 -0.080039280860424 -0.058575096546505 0.056996068449568 0.065379725812558 0.000291078666916 0.000386220917568 0.997860339706559
128.109415 -0.080463602685728 -0.059600429125765 0.056979239006021 0.059034480362291 -0.000447453541977 -0.000502096495677 0.998255717645931
128.115880 -0.081359602586353 -0.058194386766211 0.056952220531813 0.055097399453575 0.000887268914465 -0.000570687684915 0.998480427270807
128.129388 -0.081581627882574 -0.058969882433758 0.056013555442541 0.055602804498782 -0.001059787059433 0.000082313472600 0.998452401573431
128.138947 -0.080799495942230 -0.058034629410900 0.056153060997900 0.057512533844180 -0.000407598334359 -0.000536064176082 0.998344557229427
128.145483 -0.080659141505214 -0.058329214115521 0.055880838548754 0.057207595813104 -0.000352396824799 -0.000302302984698 0.998362196505191
128.159340 -0.080559521730360 -0.057228193056519 0.055964303740103 0.056542221329141 -0.000370635550942 -0.000198635392876 0.998400120382823
128.168374 -0.081446176533044 -0.056838223272756 0.056601160479705 0.054765796690796 -0.000458638786444 0.000000774212025 0.998499122264355
128.179308 -0.081055306199177 -0.057098416887186 0.056144631318886 0.057292280136925 0.000336321461122 -0.000179512496967 0.998357375542371
128.189272 -0.081373337992843 -0.056379665750402 0.056955739343724 0.055820182985525 0.000626587648522 -0.000343999388549 0.998440582219995
128.199280 -0.081415826653553 -0.056818802551792 0.057409583011161 0.058620583571911 0.000689640191604 -0.000144993964017 0.998280086225727
128.208618 -0.080973251158495 -0.057417556820455 0.057271113970103 0.055022277019919 -0.000212150996432 -0.000330517502537 0.998485049853867
128.219625 -0.080579117273002 -0.056685151796982 0.058136675046598 0.054932852736064 0.000242368690815 0.000097661876503 0.998490016680114
128.229631 -0.079041171915189 -0.053749880439528 0.058701790637511 0.055498009839208 -0.000808016389191 0.000076836887179 0.998458467894131
128.237592 -0.079873455602563 -0.052853471530284 0.058732379993686 0.057399861637487 -0.000230284021644 -0.000109688033468 0.998351236199867
128.249598 -0.079822870918903 -0.053072700178162 0.058172897581559 0.056025177582237 -0.000430485411361 0.000240945065318 0.998429234400048
128.259582 -0.079339471330141 -0.053363351392995 0.058144585184468 0.054041876441141 -0.000132215078276 -0.000301179689042 0.998538615878569
128.267217 -0.078449915416162 -0.053574811647340 0.057309079559311 0.053748195242514 -0.000244924718308 -0.000401963411736 0.998554410107667
128.279548 -0.077662878190978 -0.051313319233145 0.056275931101713 0.056200303835831 0.000227794514102 -0.000713125670408 0.998419233293409
128.289531 -0.077758538531775 -0.052291370081449 0.057707666264434 0.056008235719068 0.000334635919955 -0.000560486268219 0.998430093399424
128.299513 -0.077051173024139 -0.053403529954639 0.057898188482084 0.059105858228123 0.000652475745705 0.000112645418297 0.998251500930266
128.307306 -0.076716578990789 -0.053986487129335 0.058203949888719 0.058252524634573 0.000436260802970 -0.000460585610280 0.998301678307267
128.319493 -0.077275339056217 -0.054820648692847 0.057637669869009 0.057440747480202 0.000485458298919 -0.000014909557677 0.998348799086202
128.329478 -0.076047158017251 -0.055658357368119 0.060691725489808 0.057351014351746 0.000000425069580 -0.000279599851600 0.998354036891006
128.336244 -0.076876707229885 -0.055007124798027 0.061206684041911 0.054777341788930 0.001103233374093 -0.000974402266187 0.998497509382414
128.349453 -0.076015102244308 -0.055119592913535 0.060376269621637 0.053660152315240 -0.000720100750392 -0.000226397642332 0.998558970843746
128.359386 -0.076408116150439 -0.053393994594888 0.057697679458790 0.056889005910994 -0.000503106396232 -0.000175820906358 0.998380366882994
128.366101 -0.076180750130806 -0.052490954312045 0.057544696760282 0.057271780982829 -0.000282712960928 -0.000034169361768 0.998358583881008
128.379402 -0.075584059316280 -0.051420597579962 0.058763914617750 0.055775625764837 -0.000094438840637 -0.000582631118786 0.998443153711229
128.388836 -0.075799592331155 -0.051364548197771 0.058777653047903 0.055737167248081 -0.000469225058526 -0.000830076335946 0.998445020513538
128.399372 -0.075507690459615 -0.050455663204376 0.058994529968618 0.059236509135059 0.000513997581009 0.000014804085126 0.998243843744011
128.409356 -0.075493182991356 -0.051127800025044 0.057960456972563 0.057661857736904 0.000487598354986 -0.000323472770595 0.998335999438836
128.419341 -0.075281751516699 -0.050193322676143 0.058264908048847 0.058395935436927 0.000644436368369 -0.000196306217996 0.998293273988201
128.429272 -0.076448013705685 -0.051986718372223 0.058428765626888 0.055781810894655 -0.000123972353447 -0.000599960227496 0.998442794681745
128.434863 -0.076599413259292 -0.052454360283449 0.057700258116212 0.054835506283229 0.000352962394413 -0.000189367024473 0.998495321375288
128.449282 -0.076922135880079 -0.051664876338615 0.057780876691801 0.054665544975996 -0.000870172611528 -0.000248990925801 0.998504310954951
128.458021 -0.075777736033947 -0.050979305100877 0.056490952411231 0.057665702399504 -0.000217637777052 -0.000243723802436 0.998335895377541
128.469649 -0.075648841453789 -0.051546518119933 0.055900965303935 0.056900788751276 -0.000269537863361 -0.000280448946098 0.998379761882827
128.479635 -0.076166725230558 -0.051853883730624 0.054548913304915 0.055722911786827 -0.000337815039283 -0.000179821222004 0.998446198173604
128.487646 -0.076130099882016 -0.052557772880191 0.054852010869386 0.055247684750761 -0.000293571860700 -0.000478345916294 0.998472522571566
128.499606 -0.076440443908813 -0.052543092723990 0.053736026839056 0.056897959108291 0.000109969135519 -0.000520594725507 0.998379857137167
128.509591 -0.076098505884760 -0.053921766886321 0.055583052836493 0.056247877482085 0.000249052582809 -0.000667714705874 0.998416580595816
128.519576 -0.075928157901298 -0.055827710621552 0.055220372576093 0.057071577838225 0.000367163717820 0.000042967672450 0.998370020757653
128.527837 -0.076031924438130 -0.057338049617612 0.055177441243565 0.056505583487218 0.000166527369662 -0.000584151935738 0.998402098390182
128.539543 -0.076826925688050 -0.055283475307406 0.054319652465687 0.053672205479270 0.000407720198955 -0.000137856087459 0.998558515620856
128.549525 -0.077366892666653 -0.057050843330389 0.056934134796896 0.055499324228731 -0.000208375625728 -0.000415033963197 0.998458616737099
128.556688 -0.076981527656537 -0.057031596984839 0.057498710886202 0.055229159868154 0.000646630823197 -0.000378003074389 0.998473424224456
128.569495 -0.077154145128600 -0.055609009625954 0.057305203302811 0.056688507005436 -0.000712363192325 -0.000624075005426 0.998391464427938
128.579475 -0.076980487152787 -0.053765250464769 0.056671452366301 0.055035775044040 -0.000113564125426 -0.000485048518052 0.998484258912691
128.586364 -0.076625285047247 -0.053844669467727 0.056736307428903 0.056517215424306 -0.000282954643825 -0.000183465992929 0.998401567826083
128.599443 -0.076460238594767 -0.053646905031361 0.056910457061108 0.056199695881349 -0.000120709310187 -0.000077946642854 0.998419537837890
128.609301 -0.077294229244041 -0.053068628191710 0.057921068096151 0.055808786945011 -0.000114911758176 -0.000104316235003 0.998441463087915
128.619409 -0.077181755870535 -0.052802108712948 0.058177760499674 0.058566338358798 0.000589600017607 -0.000102401042492 0.998283339486885
128.626397 -0.077319511359570 -0.052940586180706 0.058610527027588 0.056821747089150 0.000544074248263 -0.000332361528988 0.998384135779792
128.639379 -0.078042913510379 -0.052635602241523 0.058537551081902 0.057435621704968 0.000750960513054 -0.000033472038862 0.998348929131140
128.649359 -0.077236888380678 -0.054429482809102 0.059564841712333 0.055886909577997 -0.000037700465245 -0.000378789463540 0.998437032784260
128.655349 -0.076770819763729 -0.055411293010856 0.059343783867690 0.055903630558579 0.000163063326376 0.000045433506581 0.998436154912530
128.669328 -0.076558830763353 -0.055876911043382 0.059056249959090 0.053730568888958 -0.000828514756797 -0.000102504563300 0.998555120673356
128.678540 -0.075734789496048 -0.056410024646485 0.057539273386024 0.057713580136761 -0.000143817692689 -0.000225049705948 0.998333146468100
128.685326 -0.075696775991696 -0.057371820431036 0.057014057485913 0.057025079173357 -0.000250968295385 0.000344439012055 0.998372655235485
128.699278 -0.075239419565499 -0.057012111815439 0.055929391377425 0.054922137995576 -0.000359171957852 -0.000302160428895 0.998490529976411
128.708090 -0.075625359022806 -0.057670817456242 0.055894646745025 0.055329809734633 -0.000335331201174 -0.000167829190168 0.998468062354063
128.719644 -0.075173491095881 -0.057790430205946 0.054852722472666 0.056267917141642 0.000218454832230 -0.000139291037500 0.998415672140634
128.729629 -0.075138383490464 -0.056554435899515 0.055697274488730 0.055766827011194 0.000317164515667 -0.000506509219584 0.998443640803117
128.739610 -0.074484757811126 -0.057780522467095 0.055222363991384 0.056836004967222 0.000002307038869 -0.000074442594298 0.998383525000459
128.748519 -0.074769325264259 -0.056485141567945 0.054977785177272 0.056842034747945 -0.000094809422126 -0.000684844389269 0.998382945109264
128.759575 -0.076277402237623 -0.055899900853361 0.054872848651145 0.054155668213011 0.000576795782311 0.000141161864737 0.998532328460303
128.769561 -0.076366927188302 -0.057209404893751 0.056527955475504 0.055052841477607 -0.000529808634499 -0.000396653842469 0.998483223000657
128.777197 -0.076906766481404 -0.058914759756064 0.057187927775301 0.057084833262578 0.000416251941231 -0.000095507634985 0.998369240022946
128.789531 -0.076193236489987 -0.058772319458568 0.056687488749310 0.057289046463123 -0.000650576673431 -0.000038252710517 0.998357421188457
128.799515 -0.076528730825489 -0.058198762925343 0.055712147367543 0.056075836649752 -0.000259156511803 -0.000386551072060 0.998426403877722
128.806955 -0.076304909303244 -0.057806484111343 0.055885513797337 0.056273243935404 -0.000029118772464 -0.000444460373150 0.998415306184785
128.819493 -0.075105027013539 -0.056647945952016 0.055804774147571 0.056950311207843 0.000133390495808 -0.000088123947600 0.998377001184659
